state,cluster,county,total_pop,fips,white,black,asian,hispanic,area,lon,lat,votes_gop,votes_dem,total_votes,median_income,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,never,rarely,sometimes,frequently,always,pop_density,per_white,per_black,per_asian,per_hispanic,per_total_votes,per_votes_gop,per_votes_dem,education,mask,per_gop
Connecticut,0,Middlesex-New London,427642,09007-09011,334613,23099,16322,40095,1034.179,-72.26341617417879,41.478189369554904,93421.0,108257.0,212929.0,76455.21161158165,307013,7704,14464,87018,58173,27582,61430,50642,0.016643496195415792,0.01568222485162823,0.0618217480977079,0.13668222485162823,0.7697904649215934,413.5086866006755,0.7824605628072079,0.054014806777631756,0.03816743911963746,0.09375833056622128,0.49791414313841953,0.43874249162866497,0.5084182990574323,3.531931872591714,3.6285342552883026,0.4632185959797301
Connecticut,1,Windham,116782,09015,95740,2229,1626,14536,512.91,-71.98642265853971,41.82983429528284,25738.0,21776.0,50703.0,64774.0,80985,2855,6337,26705,17833,7701,12062,7492,0.022,0.041,0.08199999999999999,0.13699999999999998,0.718,227.68516893802033,0.8198181226558887,0.019086845575516775,0.01392337860286688,0.12447123700570294,0.43416793683958144,0.5076228231071139,0.4294814902471254,3.0784960177810707,3.4879999999999995,0.541692974702193
Connecticut,2,Tolland,150721,09013,126298,5205,7490,8861,410.214,-72.3363349748598,41.8611811655251,33989.0,38450.0,77069.0,84916.0,95870,1595,3620,26390,16596,8215,22565,16889,0.008,0.008,0.027000000000000003,0.147,0.81,367.4204195858747,0.8379588776613743,0.03453400654188866,0.04969446858765534,0.05879074581511535,0.511335513962885,0.4410203843309242,0.4989035799089128,3.6842286429540003,3.7430000000000003,0.46920857549110284
Connecticut,3,Litchfield,180333,09005,157694,3173,3811,12800,920.56,-73.24593370287471,41.791252569348394,53376.0,39836.0,97434.0,78314.0,134752,3386,6600,39969,24717,12810,27363,19907,0.017,0.051000000000000004,0.021,0.098,0.812,195.8948900669158,0.8744600267283303,0.017595226608551957,0.021133125939234637,0.07097979848391586,0.5403004441782702,0.5478169838044215,0.4088511197323316,3.4744270957017336,3.6350000000000002,0.5726301334592112
Connecticut,4,New Haven,854757,09009,526773,110916,36094,163616,604.506,-72.92828820885028,41.417930420955855,158373.0,203601.0,375909.0,67128.0,595852,23462,35743,183897,100755,44029,111839,96127,0.023,0.014,0.053,0.115,0.795,1413.9760399400502,0.6162839263088807,0.12976319585566423,0.04222720609483163,0.19141814574200622,0.4397846405469625,0.4213067524321046,0.5416231055920449,3.3865372609305666,3.645,0.4375258996502511
Connecticut,5,Hartford,891720,09003,534437,119107,52762,167275,735.097,-72.7323257771892,41.803892713851546,147912.0,233789.0,399219.0,72321.0,622446,28062,37108,167539,103833,50911,133988,101005,0.015,0.023000000000000003,0.065,0.13,0.767,1213.0643983038974,0.5993327501906428,0.13356995469429866,0.059168797380343606,0.1875869106894541,0.44769546494415285,0.37050340790393244,0.5856159150741823,3.47548060393994,3.611,0.3875074993253882
Connecticut,6,Fairfield,943332,09001,574568,105105,54250,193772,624.89,-73.3744301440523,41.26767562330893,155457.0,238723.0,410279.0,92969.0,641790,34004,30886,139001,94360,39621,169677,134241,0.027000000000000003,0.019,0.06,0.114,0.7800000000000001,1509.5968890524732,0.6090835464078395,0.11141888539771788,0.057508915206947286,0.2054123044696883,0.4349253497178088,0.37890557401183095,0.5818552740939702,3.746214493837548,3.6010000000000004,0.3943807397635598
Delaware,0,Kent,180786,10001,109170,46964,4200,13411,586.179,-75.56908560299007,39.086500789426935,36989.0,33347.0,74253.0,58775.0,116057,4830,10100,38490,25769,9511,16999,10358,0.026,0.006000000000000001,0.106,0.051,0.8109999999999999,308.41432395223984,0.6038631309946567,0.25977675262465016,0.02323188742491122,0.07418162910844867,0.4107231754671269,0.49814822296742217,0.449099699675434,3.0120888873570744,3.6149999999999998,0.5258900136487716
Delaware,1,New Castle,558753,10003,314663,140346,31898,58200,426.286,-75.64786882923883,39.58184886585979,85507.0,162905.0,261468.0,70996.0,380467,11303,21182,116387,68340,26642,79175,57438,0.027000000000000003,0.013,0.041,0.133,0.7859999999999999,1310.7467756388903,0.5631522336345398,0.2511771748876516,0.057087836664859073,0.1041605145744184,0.46794916537360876,0.3270266342343996,0.6230399131060015,3.432747123929276,3.638,0.34421445018759156
Delaware,2,Sussex,234225,10005,176516,27348,3076,21780,936.079,-75.38988884901487,38.6610566722571,62607.0,39329.0,105814.0,60853.0,163455,6741,13326,53680,31077,15369,24620,18642,0.005,0.001,0.035,0.103,0.856,250.21926568163585,0.7536172483722916,0.11675952609670188,0.01313267157647561,0.09298751200768492,0.4517621944711282,0.591670289375697,0.37168049596461716,3.1222354776544003,3.804,0.6141794851671637
District of Columbia,0,District of Columbia,705749,11001,264400,313290,30541,79477,61.048,-77.0157874187512,38.905655087562344,11553.0,260223.0,280272.0,82604.0,486981,18986,26819,83572,62618,14637,118817,161532,0.011999999999999999,0.013,0.069,0.16399999999999998,0.743,11560.558904468615,0.37463744192340337,0.44391136225485267,0.0432745919583308,0.1126136912698424,0.397127023913601,0.04122067134783353,0.928465918821716,4.114415141453157,3.615,0.042509272341928646
Florida,0,Gadsden-Jefferson,59906,12039-12065,23441,29724,361,5589,1114.4270000000001,-84.230943721144,30.501633220790293,10651.0,18531.0,29720.0,42646.33055119687,43038,2701,5893,15388,8411,2879,4901,2865,0.05024995826795312,0.029195105665542682,0.10281097052048209,0.21653654058024238,0.6004452308616832,53.75497901612218,0.3912963643040764,0.49617734450639334,0.0060261075685240206,0.0932961639902514,0.49611057323139585,0.35837819650067293,0.6235195154777927,2.6746828384218597,3.286207591893967,0.3649852648893153
Florida,1,Charlotte-Manatee-Sarasota,1025905,12015-12081-12115,802002,63357,19117,124153,1979.078,-82.18202752820908,27.19614977848515,285975.0,202163.0,503353.0,55884.45880076615,751092,23786,43763,229107,159422,66089,138348,90577,0.04566577412138551,0.03667294047694475,0.07383214040286382,0.18208945565135173,0.6615555494904498,518.3752232099998,0.7817507469015162,0.061757180245734254,0.018634279002441745,0.12101802798504735,0.4906428957846974,0.5681400528058838,0.40163265143944704,3.3015942121604276,3.3768277861985267,0.585848673940566
Florida,2,Calhoun-Holmes-Jackson-Liberty-Washington,113963,12013-12059-12063-12077-12133,84011,20420,697,5200,3382.236,-85.28798640261166,30.569764214473686,37526.0,11383.0,50009.0,38359.926774479434,83360,4576,12108,33243,18399,4989,6561,3484,0.09199492817844387,0.08473226398041468,0.11244675026104964,0.17798025674999782,0.5335489764221721,33.69457364891155,0.7371778559707975,0.17918096224213123,0.0061160201117906685,0.045628844449514316,0.43881786193764644,0.7503849307124718,0.22761902857485652,2.488675623800384,2.9777624404411958,0.7672616491852216
Florida,3,Bradford-Columbia-Dixie-Gilchrist-Levy-Union,192035,12007-12023-12029-12041-12075-12125,145429,28399,1440,12479,3508.0280000000002,-82.72954418782602,29.726874371167025,60159.0,19355.0,81474.0,42289.219939073606,131944,6696,15307,51800,28577,12605,11474,5485,0.04804585101674174,0.08901414846251984,0.17939708907230456,0.24103727445517745,0.4425056369932564,54.74158131006936,0.7573046580050512,0.14788450022131383,0.007498633061681464,0.06498294581716875,0.4242664097690525,0.7383827969659033,0.23756044873211085,2.6173073425089433,2.9409426979456867,0.7565837462585205
Florida,4,Franklin-Gulf-Wakulla,59503,12037-12045-12129,47480,7697,330,2424,1705.156,-84.79848519907402,30.00606083615072,19946.0,7801.0,28626.0,54480.76174310539,44126,1870,4509,16000,10231,3597,5046,2873,0.03317130228727963,0.10139804715728618,0.17332593314622793,0.2594631531183302,0.4326415642908761,34.89592741074717,0.7979429608591163,0.1293548224459271,0.005545938860225535,0.04073744180965665,0.4810849873115641,0.6967791518200237,0.27251449731013766,2.811449032316548,2.957005629968237,0.7188524885573215
Florida,5,Baker-Nassau,117835,12003-12089,100222,9194,1014,4995,1233.87,-82.03253033246475,30.478562947208403,44515.0,12961.0,59171.0,65174.558620104384,77579,2432,5537,27263,16366,6856,12015,7110,0.08925633300801969,0.07148733398396064,0.15518033691178343,0.22101688802138586,0.4630591080748504,95.50033634013309,0.8505282810709891,0.0780243560911444,0.008605253108159714,0.042389782322739426,0.5021513132770399,0.7523110983420933,0.21904311233543458,3.084855437682878,2.8971351041710864,0.77449718143225
Florida,6,Clay-St. Johns,483924,12019-12109,374052,39264,14949,42614,1205.0149999999999,-81.64879414722992,29.94086927415729,163531.0,70805.0,242755.0,70676.44632628265,307699,6670,14889,80231,68054,31056,69210,37589,0.05062456914722147,0.06918771542638927,0.1210127706003422,0.21665700399236246,0.54242408312049,401.5916814313515,0.7729560840131922,0.08113670741686711,0.03089121432291021,0.08805928203602219,0.5016386870665642,0.6736462688719079,0.29167267409528125,3.4947172399000324,3.1308806010861208,0.6978483886385362
Florida,7,Orange-Seminole,1865278,12095-12117,826282,336505,98880,561241,1212.65,-81.29809652555596,28.564647545252097,304356.0,435190.0,770177.0,56719.07360725854,1198973,46546,72966,285329,231368,143188,278511,141065,0.024300185816805858,0.024806090030547727,0.0704822873587744,0.15818210154196854,0.7222293352519036,1538.1833175277284,0.44298061736641936,0.18040474395773712,0.053010864868400315,0.30088866110038287,0.4129019910168886,0.3951766931497565,0.5650519296213727,3.4608160484014237,3.5292343103816166,0.4115443799303897
Florida,8,Okaloosa-Santa Rosa,395051,12091-12113,305011,31950,10109,31390,1941.8519999999999,-86.81567650152842,30.697066346896555,136914.0,42109.0,188089.0,64004.73146505135,255990,6144,15089,66131,61840,31390,48274,27122,0.07047158215015276,0.07600167573300663,0.15586454407152495,0.23566052231230902,0.4615351207818737,203.44032397937642,0.7720800605491442,0.08087563377892981,0.025589101154028213,0.07945809528390005,0.47611321069937806,0.7279213563791609,0.22387805772799046,3.3694011484823627,2.940852813940478,0.7647844131759606
Florida,9,Indian River-Martin-St. Lucie,649220,12061-12085-12111,428501,89416,11000,108537,1618.262,-80.49922725735932,27.374879436777984,171994.0,125967.0,306369.0,52232.11994239241,457507,22065,33043,139206,98688,46813,74295,43397,0.05893489264039924,0.03160027263485413,0.07702080342564924,0.17693466005360278,0.6555077123317211,401.1834919191083,0.6600243368965836,0.13772835094421,0.016943409013893594,0.1671806167400881,0.47190320692523335,0.561394919198744,0.4111610508896135,3.1182648571497267,3.3384767089738454,0.5772366182151355
Florida,10,Pasco-Polk,1278724,12101-12105,815567,138206,28086,270018,2544.7230000000004,-81.90317579918793,28.05686281453999,299159.0,207180.0,524642.0,49330.450041603974,831883,40149,70475,286025,177219,79046,118366,60603,0.04003633231252405,0.04827109994025294,0.07200391171198789,0.17503242060053614,0.6642230324917653,502.5002721317801,0.637797523155896,0.10808118092723684,0.02196408294518598,0.2111620646832311,0.41028556592353,0.5702154993309724,0.3948978541557862,2.9400937391436055,3.3742683151328983,0.5908274890932754
Florida,11,Pinellas,974996,12103,717761,102032,33899,99408,273.79900000000004,-82.7208714985611,27.921020747933174,238746.0,233327.0,491520.0,51454.0,732552,20625,44494,207182,161031,72410,147743,79067,0.025,0.019,0.07400000000000001,0.133,0.75,3560.9918224683065,0.7361681483821472,0.10464863445593622,0.03476834776758059,0.10195734136345175,0.5041251451288006,0.48572998046875,0.47470499674479166,3.337248413764484,3.566,0.5057395784126607
Florida,12,Citrus-Hernando-Sumter,475997,12017-12053-12119,391837,23587,6293,45797,1601.1680000000001,-82.3186936218983,28.713539456662556,166128.0,77214.0,250117.0,47140.67720594878,358515,11192,28696,125991,82019,32989,48060,29568,0.07525566337602968,0.03762959010245863,0.0822311043977168,0.19874588705391,0.6061377550698849,297.28110978985336,0.8231921629758171,0.04955283331617636,0.013220671558854362,0.09621279125708776,0.5254591940705509,0.6642011538599936,0.3087115230072326,3.002382048170927,3.2228804803391617,0.6826934931084646
Florida,13,Marion-Putnam,440100,12083-12107,307509,57583,6665,59233,2312.168,-81.95983815278821,29.333024520515952,129583.0,71878.0,207137.0,42055.14689388775,310872,12348,30326,118169,67305,26175,37576,18973,0.04972520336287207,0.08073488525335151,0.11981470802090434,0.20012143376505342,0.5494344421722335,190.34084028496198,0.6987252897068847,0.13084071801863212,0.015144285389684162,0.13458986593955918,0.4706589411497387,0.6255907925672382,0.3470070533028865,2.814653619496127,3.118466371279254,0.6432163048927584
Florida,14,Miami-Dade,2716940,12086,350675,417130,40914,1886364,1897.7160000000001,-80.56412448969361,25.615986378106953,333666.0,623006.0,978670.0,48982.0,1922868,191214,164661,533542,299619,179835,350986,203011,0.032,0.023,0.06,0.128,0.7559999999999999,1431.6894624906993,0.1290698359183493,0.15352933815248038,0.015058852974301972,0.6942972608890885,0.3602103837405316,0.34093821206331043,0.6365843440587736,3.0282567498132997,3.5509999999999997,0.3487778465346535
Florida,15,Hamilton-Madison,32921,12047-12079,17992,11592,184,2461,1209.7379999999998,-83.25058706892757,30.46627006185029,8288.0,5425.0,13954.0,35103.17004343732,23583,1443,3572,9588,4200,1983,1858,939,0.13638953859238784,0.07886434190941952,0.18612873242003583,0.24778433218918017,0.350956532304608,27.21333048974241,0.5465204580662799,0.3521156708483946,0.005589137632514201,0.07475471583487743,0.4238631876309954,0.593951555109646,0.38877741149491185,2.4680490183606834,2.5983009325354636,0.6043899948953547
